         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42
   4.200000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.7500E+05   1.6053E+05   1.4769E-07   2.9444E-07   1.0183E-07   4.9316E-08   1.8597E-08   1.6800E+02   6.0526E-11   2.7232E-11   1.5577E-11   4.1994E-11   3.5449E-10   8.6621E-19   2.4561E+03   0.0000E+00   1.3093E-14   1.5967E+05   1.0002E+09   6.8820E-04   4.5320E+03   1.8132E-28   1.8150E-12   7.3084E+03   1.6799E+02   0.0000E+00   8.6590E-04   2.0657E-21   2.4564E+03   4.6046E+03   3.3415E-20   7.8846E+02   2.5445E-14   1.0064E-18   3.7883E-38
   4.250000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.8424E+05   1.6244E+05   1.5123E-07   3.0149E-07   1.0427E-07   5.0497E-08   1.9042E-08   1.7001E+02   6.1980E-11   2.7886E-11   1.5951E-11   4.3004E-11   3.6301E-10   8.9754E-19   2.4854E+03   0.0000E+00   1.3566E-14   1.6157E+05   1.0002E+09   7.0471E-04   4.5861E+03   1.9237E-28   1.8806E-12   7.3954E+03   1.7000E+02   0.0000E+00   8.8663E-04   2.1406E-21   2.4856E+03   4.6596E+03   3.4626E-20   7.9784E+02   2.6057E-14   1.0428E-18   3.9726E-38
   4.300000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.9348E+05   1.6435E+05   1.5481E-07   3.0863E-07   1.0673E-07   5.1693E-08   1.9493E-08   1.7202E+02   6.3452E-11   2.8548E-11   1.6330E-11   4.4025E-11   3.7163E-10   9.2962E-19   2.5147E+03   0.0000E+00   1.4051E-14   1.6347E+05   1.0002E+09   7.2141E-04   4.6402E+03   2.0396E-28   1.9477E-12   7.4824E+03   1.7201E+02   0.0000E+00   9.0761E-04   2.2173E-21   2.5149E+03   4.7146E+03   3.5866E-20   8.0723E+02   2.6676E-14   1.0801E-18   4.1635E-38
   4.350000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.0272E+05   1.6627E+05   1.5843E-07   3.1585E-07   1.0923E-07   5.2902E-08   1.9949E-08   1.7403E+02   6.4942E-11   2.9219E-11   1.6713E-11   4.5059E-11   3.8035E-10   9.6245E-19   2.5440E+03   0.0000E+00   1.4547E-14   1.6537E+05   1.0002E+09   7.3831E-04   4.6943E+03   2.1610E-28   2.0165E-12   7.5694E+03   1.7401E+02   0.0000E+00   9.2884E-04   2.2958E-21   2.5442E+03   4.7695E+03   3.7135E-20   8.1661E+02   2.7302E-14   1.1183E-18   4.3613E-38
   4.400000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.1196E+05   1.6818E+05   1.6209E-07   3.2315E-07   1.1176E-07   5.4125E-08   2.0410E-08   1.7603E+02   6.6449E-11   2.9896E-11   1.7101E-11   4.6104E-11   3.8918E-10   9.9605E-19   2.5733E+03   0.0000E+00   1.5055E-14   1.6727E+05   1.0002E+09   7.5541E-04   4.7484E+03   2.2881E-28   2.0868E-12   7.6565E+03   1.7602E+02   0.0000E+00   9.5031E-04   2.3762E-21   2.5735E+03   4.8245E+03   3.8433E-20   8.2600E+02   2.7935E-14   1.1574E-18   4.5660E-38
   4.450000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.2120E+05   1.7009E+05   1.6580E-07   3.3054E-07   1.1431E-07   5.5362E-08   2.0877E-08   1.7804E+02   6.7973E-11   3.0582E-11   1.7493E-11   4.7161E-11   3.9810E-10   1.0304E-18   2.6026E+03   0.0000E+00   1.5575E-14   1.6917E+05   1.0002E+09   7.7270E-04   4.8025E+03   2.4211E-28   2.1588E-12   7.7435E+03   1.7803E+02   0.0000E+00   9.7202E-04   2.4584E-21   2.6028E+03   4.8795E+03   3.9762E-20   8.3538E+02   2.8576E-14   1.1974E-18   4.7779E-38
   4.500000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.3044E+05   1.7200E+05   1.6954E-07   3.3801E-07   1.1690E-07   5.6613E-08   2.1349E-08   1.8005E+02   6.9514E-11   3.1276E-11   1.7890E-11   4.8231E-11   4.0713E-10   1.0656E-18   2.6319E+03   0.0000E+00   1.6106E-14   1.7108E+05   1.0002E+09   7.9019E-04   4.8566E+03   2.5602E-28   2.2324E-12   7.8305E+03   1.8004E+02   0.0000E+00   9.9398E-04   2.5425E-21   2.6321E+03   4.9344E+03   4.1121E-20   8.4477E+02   2.9224E-14   1.2383E-18   4.9970E-38
   4.550000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.3968E+05   1.7391E+05   1.7333E-07   3.4556E-07   1.1951E-07   5.7879E-08   2.1826E-08   1.8206E+02   7.1073E-11   3.1977E-11   1.8291E-11   4.9312E-11   4.1626E-10   1.1015E-18   2.6611E+03   0.0000E+00   1.6649E-14   1.7298E+05   1.0002E+09   8.0787E-04   4.9107E+03   2.7057E-28   2.3076E-12   7.9175E+03   1.8204E+02   0.0000E+00   1.0162E-03   2.6285E-21   2.6614E+03   4.9894E+03   4.2510E-20   8.5416E+02   2.9879E-14   1.2801E-18   5.2236E-38
   4.600000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.4891E+05   1.7582E+05   1.7716E-07   3.5320E-07   1.2215E-07   5.9158E-08   2.2308E-08   1.8406E+02   7.2649E-11   3.2686E-11   1.8697E-11   5.0406E-11   4.2549E-10   1.1383E-18   2.6904E+03   0.0000E+00   1.7205E-14   1.7488E+05   1.0002E+09   8.2575E-04   4.9648E+03   2.8577E-28   2.3845E-12   8.0045E+03   1.8405E+02   0.0000E+00   1.0386E-03   2.7164E-21   2.6907E+03   5.0443E+03   4.3931E-20   8.6354E+02   3.0542E-14   1.3228E-18   5.4579E-38
   4.650000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.5815E+05   1.7773E+05   1.8104E-07   3.6092E-07   1.2482E-07   6.0451E-08   2.2796E-08   1.8607E+02   7.4242E-11   3.3403E-11   1.9107E-11   5.1511E-11   4.3482E-10   1.1758E-18   2.7197E+03   0.0000E+00   1.7772E-14   1.7678E+05   1.0002E+09   8.4382E-04   5.0189E+03   3.0165E-28   2.4632E-12   8.0915E+03   1.8606E+02   0.0000E+00   1.0613E-03   2.8062E-21   2.7200E+03   5.0993E+03   4.5383E-20   8.7293E+02   3.1212E-14   1.3665E-18   5.6999E-38
   4.700000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.6739E+05   1.7964E+05   1.8495E-07   3.6872E-07   1.2752E-07   6.1758E-08   2.3289E-08   1.8808E+02   7.5852E-11   3.4127E-11   1.9521E-11   5.2629E-11   4.4425E-10   1.2142E-18   2.7490E+03   0.0000E+00   1.8352E-14   1.7868E+05   1.0002E+09   8.6209E-04   5.0730E+03   3.1822E-28   2.5435E-12   8.1785E+03   1.8806E+02   0.0000E+00   1.0843E-03   2.8980E-21   2.7493E+03   5.1543E+03   4.6866E-20   8.8231E+02   3.1889E-14   1.4111E-18   5.9500E-38
   4.750000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.7663E+05   1.8156E+05   1.8891E-07   3.7661E-07   1.3025E-07   6.3079E-08   2.3787E-08   1.9009E+02   7.7480E-11   3.4860E-11   1.9940E-11   5.3758E-11   4.5379E-10   1.2534E-18   2.7783E+03   0.0000E+00   1.8945E-14   1.8058E+05   1.0002E+09   8.8056E-04   5.1271E+03   3.3552E-28   2.6256E-12   8.2655E+03   1.9007E+02   0.0000E+00   1.1075E-03   2.9918E-21   2.7786E+03   5.2092E+03   4.8382E-20   8.9170E+02   3.2573E-14   1.4567E-18   6.2081E-38
   4.800000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.8587E+05   1.8347E+05   1.9291E-07   3.8458E-07   1.3300E-07   6.4415E-08   2.4290E-08   1.9209E+02   7.9125E-11   3.5600E-11   2.0364E-11   5.4900E-11   4.6342E-10   1.2934E-18   2.8076E+03   0.0000E+00   1.9550E-14   1.8248E+05   1.0002E+09   8.9922E-04   5.1813E+03   3.5356E-28   2.7094E-12   8.3526E+03   1.9208E+02   0.0000E+00   1.1309E-03   3.0876E-21   2.8079E+03   5.2642E+03   4.9930E-20   9.0108E+02   3.3265E-14   1.5033E-18   6.4746E-38
   4.850000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.9511E+05   1.8538E+05   1.9695E-07   3.9264E-07   1.3579E-07   6.5764E-08   2.4799E-08   1.9410E+02   8.0788E-11   3.6348E-11   2.0792E-11   5.6053E-11   4.7316E-10   1.3343E-18   2.8369E+03   0.0000E+00   2.0168E-14   1.8438E+05   1.0002E+09   9.1808E-04   5.2354E+03   3.7237E-28   2.7949E-12   8.4396E+03   1.9409E+02   0.0000E+00   1.1546E-03   3.1854E-21   2.8372E+03   5.3192E+03   5.1510E-20   9.1047E+02   3.3964E-14   1.5508E-18   6.7496E-38
   4.900000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.0435E+05   1.8729E+05   2.0103E-07   4.0078E-07   1.3860E-07   6.7127E-08   2.5313E-08   1.9611E+02   8.2468E-11   3.7104E-11   2.1224E-11   5.7218E-11   4.8300E-10   1.3760E-18   2.8662E+03   0.0000E+00   2.0798E-14   1.8628E+05   1.0002E+09   9.3714E-04   5.2895E+03   3.9198E-28   2.8823E-12   8.5266E+03   1.9609E+02   0.0000E+00   1.1785E-03   3.2853E-21   2.8664E+03   5.3741E+03   5.3124E-20   9.1985E+02   3.4670E-14   1.5994E-18   7.0332E-38
   4.950000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.1359E+05   1.8920E+05   2.0515E-07   4.0900E-07   1.4145E-07   6.8504E-08   2.5833E-08   1.9811E+02   8.4165E-11   3.7867E-11   2.1661E-11   5.8396E-11   4.9293E-10   1.4186E-18   2.8954E+03   0.0000E+00   2.1442E-14   1.8819E+05   1.0002E+09   9.5639E-04   5.3436E+03   4.1240E-28   2.9715E-12   8.6136E+03   1.9810E+02   0.0000E+00   1.2027E-03   3.3872E-21   2.8957E+03   5.4291E+03   5.4771E-20   9.2924E+02   3.5383E-14   1.6489E-18   7.3257E-38
   5.000000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.2283E+05   1.9111E+05   2.0932E-07   4.1731E-07   1.4432E-07   6.9895E-08   2.6357E-08   2.0012E+02   8.5879E-11   3.8639E-11   2.2102E-11   5.9585E-11   5.0298E-10   1.4621E-18   2.9247E+03   0.0000E+00   2.2099E-14   1.9009E+05   1.0002E+09   9.7583E-04   5.3977E+03   4.3367E-28   3.0624E-12   8.7006E+03   2.0011E+02   0.0000E+00   1.2271E-03   3.4912E-21   2.9250E+03   5.4840E+03   5.6451E-20   9.3862E+02   3.6104E-14   1.6995E-18   7.6273E-38
   5.060000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.3392E+05   1.9341E+05   2.1437E-07   4.2738E-07   1.4781E-07   7.1583E-08   2.6994E-08   2.0253E+02   8.7959E-11   3.9574E-11   2.2637E-11   6.1029E-11   5.1516E-10   1.5154E-18   2.9599E+03   0.0000E+00   2.2905E-14   1.9237E+05   1.0002E+09   9.9943E-04   5.4626E+03   4.6033E-28   3.1741E-12   8.8050E+03   2.0252E+02   0.0000E+00   1.2567E-03   3.6188E-21   2.9602E+03   5.5500E+03   5.8513E-20   9.4989E+02   3.6978E-14   1.7615E-18   8.0013E-38
   5.120000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.4501E+05   1.9570E+05   2.1949E-07   4.3758E-07   1.5133E-07   7.3291E-08   2.7638E-08   2.0494E+02   9.0064E-11   4.0521E-11   2.3179E-11   6.2489E-11   5.2749E-10   1.5700E-18   2.9950E+03   0.0000E+00   2.3730E-14   1.9465E+05   1.0002E+09   1.0233E-03   5.5275E+03   4.8830E-28   3.2883E-12   8.9094E+03   2.0492E+02   0.0000E+00   1.2867E-03   3.7495E-21   2.9953E+03   5.6160E+03   6.0625E-20   9.6115E+02   3.7863E-14   1.8250E-18   8.3889E-38
   5.180000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.5610E+05   1.9799E+05   2.2467E-07   4.4790E-07   1.5490E-07   7.5020E-08   2.8290E-08   2.0735E+02   9.2194E-11   4.1480E-11   2.3727E-11   6.3967E-11   5.3996E-10   1.6259E-18   3.0302E+03   0.0000E+00   2.4575E-14   1.9693E+05   1.0002E+09   1.0475E-03   5.5925E+03   5.1760E-28   3.4054E-12   9.0139E+03   2.0733E+02   0.0000E+00   1.3170E-03   3.8833E-21   3.0305E+03   5.6819E+03   6.2786E-20   9.7241E+02   3.8759E-14   1.8901E-18   8.7905E-38
   5.240000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.6718E+05   2.0029E+05   2.2990E-07   4.5834E-07   1.5851E-07   7.6768E-08   2.8949E-08   2.0976E+02   9.4349E-11   4.2449E-11   2.4282E-11   6.5462E-11   5.5258E-10   1.6831E-18   3.0653E+03   0.0000E+00   2.5440E-14   1.9921E+05   1.0002E+09   1.0719E-03   5.6574E+03   5.4830E-28   3.5251E-12   9.1183E+03   2.0974E+02   0.0000E+00   1.3477E-03   4.0202E-21   3.0656E+03   5.7479E+03   6.4999E-20   9.8368E+02   3.9665E-14   1.9566E-18   9.2063E-38
   5.300000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.7827E+05   2.0258E+05   2.3520E-07   4.6890E-07   1.6216E-07   7.8536E-08   2.9616E-08   2.1217E+02   9.6529E-11   4.3430E-11   2.4843E-11   6.6974E-11   5.6535E-10   1.7417E-18   3.1005E+03   0.0000E+00   2.6324E-14   2.0149E+05   1.0002E+09   1.0966E-03   5.7223E+03   5.8044E-28   3.6476E-12   9.2227E+03   2.1215E+02   0.0000E+00   1.3788E-03   4.1604E-21   3.1008E+03   5.8138E+03   6.7263E-20   9.9494E+02   4.0581E-14   2.0247E-18   9.6367E-38
   5.360000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.8936E+05   2.0487E+05   2.4055E-07   4.7958E-07   1.6586E-07   8.0325E-08   3.0290E-08   2.1458E+02   9.8733E-11   4.4422E-11   2.5410E-11   6.8504E-11   5.7826E-10   1.8016E-18   3.1356E+03   0.0000E+00   2.7229E-14   2.0377E+05   1.0002E+09   1.1216E-03   5.7873E+03   6.1407E-28   3.7730E-12   9.3271E+03   2.1456E+02   0.0000E+00   1.4102E-03   4.3037E-21   3.1359E+03   5.8798E+03   6.9579E-20   1.0062E+03   4.1508E-14   2.0944E-18   1.0082E-37
   5.420000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0004E+06   2.0717E+05   2.4597E-07   4.9038E-07   1.6959E-07   8.2134E-08   3.0972E-08   2.1698E+02   1.0096E-10   4.5425E-11   2.5984E-11   7.0051E-11   5.9132E-10   1.8628E-18   3.1707E+03   0.0000E+00   2.8155E-14   2.0606E+05   1.0002E+09   1.1469E-03   5.8522E+03   6.4925E-28   3.9011E-12   9.4315E+03   2.1697E+02   0.0000E+00   1.4419E-03   4.4503E-21   3.1711E+03   5.9457E+03   7.1947E-20   1.0175E+03   4.2445E-14   2.1656E-18   1.0543E-37
   5.480000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0115E+06   2.0946E+05   2.5145E-07   5.0130E-07   1.7337E-07   8.3963E-08   3.1662E-08   2.1939E+02   1.0322E-10   4.6439E-11   2.6564E-11   7.1615E-11   6.0452E-10   1.9254E-18   3.2059E+03   0.0000E+00   2.9101E-14   2.0834E+05   1.0002E+09   1.1725E-03   5.9171E+03   6.8601E-28   4.0322E-12   9.5360E+03   2.1937E+02   0.0000E+00   1.4740E-03   4.6002E-21   3.2063E+03   6.0117E+03   7.4369E-20   1.0287E+03   4.3393E-14   2.2385E-18   1.1019E-37
   5.540000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0226E+06   2.1176E+05   2.5699E-07   5.1234E-07   1.7719E-07   8.5812E-08   3.2360E-08   2.2180E+02   1.0550E-10   4.7465E-11   2.7151E-11   7.3197E-11   6.1787E-10   1.9894E-18   3.2410E+03   0.0000E+00   3.0068E-14   2.1062E+05   1.0002E+09   1.1983E-03   5.9821E+03   7.2443E-28   4.1661E-12   9.6404E+03   2.2178E+02   0.0000E+00   1.5065E-03   4.7535E-21   3.2414E+03   6.0776E+03   7.6844E-20   1.0400E+03   4.4351E-14   2.3129E-18   1.1511E-37
   5.600000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0337E+06   2.1405E+05   2.6259E-07   5.2350E-07   1.8105E-07   8.7682E-08   3.3064E-08   2.2421E+02   1.0780E-10   4.8502E-11   2.7744E-11   7.4796E-11   6.3137E-10   2.0548E-18   3.2762E+03   0.0000E+00   3.1057E-14   2.1290E+05   1.0002E+09   1.2245E-03   6.0470E+03   7.6454E-28   4.3030E-12   9.7448E+03   2.2419E+02   0.0000E+00   1.5393E-03   4.9101E-21   3.2766E+03   6.1436E+03   7.9374E-20   1.0513E+03   4.5320E-14   2.3890E-18   1.2020E-37
   5.660000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0448E+06   2.1634E+05   2.6824E-07   5.3478E-07   1.8495E-07   8.9571E-08   3.3777E-08   2.2662E+02   1.1013E-10   4.9550E-11   2.8343E-11   7.6412E-11   6.4501E-10   2.1216E-18   3.3113E+03   0.0000E+00   3.2067E-14   2.1518E+05   1.0002E+09   1.2509E-03   6.1119E+03   8.0642E-28   4.4429E-12   9.8492E+03   2.2660E+02   0.0000E+00   1.5724E-03   5.0701E-21   3.3117E+03   6.2096E+03   8.1959E-20   1.0625E+03   4.6299E-14   2.4668E-18   1.2545E-37
   5.720000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0559E+06   2.1864E+05   2.7396E-07   5.4618E-07   1.8889E-07   9.1481E-08   3.4497E-08   2.2903E+02   1.1248E-10   5.0609E-11   2.8949E-11   7.8045E-11   6.5880E-10   2.1899E-18   3.3465E+03   0.0000E+00   3.3098E-14   2.1746E+05   1.0002E+09   1.2776E-03   6.1768E+03   8.5011E-28   4.5858E-12   9.9536E+03   2.2901E+02   0.0000E+00   1.6060E-03   5.2335E-21   3.3469E+03   6.2755E+03   8.4599E-20   1.0738E+03   4.7289E-14   2.5462E-18   1.3087E-37
   5.780000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0670E+06   2.2093E+05   2.7974E-07   5.5770E-07   1.9287E-07   9.3411E-08   3.5225E-08   2.3144E+02   1.1486E-10   5.1679E-11   2.9561E-11   7.9696E-11   6.7273E-10   2.2596E-18   3.3816E+03   0.0000E+00   3.4152E-14   2.1974E+05   1.0002E+09   1.3046E-03   6.2418E+03   8.9568E-28   4.7316E-12   1.0058E+04   2.3142E+02   0.0000E+00   1.6398E-03   5.4005E-21   3.3820E+03   6.3415E+03   8.7296E-20   1.0850E+03   4.8289E-14   2.6273E-18   1.3647E-37
   5.840000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0781E+06   2.2322E+05   2.8558E-07   5.6935E-07   1.9690E-07   9.5361E-08   3.5960E-08   2.3385E+02   1.1727E-10   5.2761E-11   3.0180E-11   8.1364E-11   6.8681E-10   2.3308E-18   3.4168E+03   0.0000E+00   3.5228E-14   2.2203E+05   1.0002E+09   1.3318E-03   6.3067E+03   9.4318E-28   4.8806E-12   1.0162E+04   2.3383E+02   0.0000E+00   1.6741E-03   5.5709E-21   3.4172E+03   6.4074E+03   9.0049E-20   1.0963E+03   4.9300E-14   2.7101E-18   1.4224E-37
   5.900000E-13   1.0003E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0892E+06   2.2552E+05   2.9148E-07   5.8111E-07   2.0097E-07   9.7331E-08   3.6703E-08   2.3626E+02   1.1970E-10   5.3854E-11   3.0805E-11   8.3049E-11   7.0104E-10   2.4034E-18   3.4519E+03   0.0000E+00   3.6326E-14   2.2431E+05   1.0002E+09   1.3594E-03   6.3716E+03   9.9267E-28   5.0326E-12   1.0267E+04   2.3623E+02   0.0000E+00   1.7086E-03   5.7449E-21   3.4523E+03   6.4734E+03   9.2860E-20   1.1076E+03   5.0321E-14   2.7946E-18   1.4819E-37
   5.960000E-13   1.0003E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1002E+06   2.2781E+05   2.9744E-07   5.9299E-07   2.0508E-07   9.9321E-08   3.7454E-08   2.3867E+02   1.2215E-10   5.4958E-11   3.1437E-11   8.4752E-11   7.1541E-10   2.4776E-18   3.4871E+03   0.0000E+00   3.7446E-14   2.2659E+05   1.0002E+09   1.3872E-03   6.4366E+03   1.0442E-27   5.1878E-12   1.0371E+04   2.3864E+02   0.0000E+00   1.7436E-03   5.9225E-21   3.4875E+03   6.5393E+03   9.5728E-20   1.1188E+03   5.1353E-14   2.8809E-18   1.5434E-37
   6.020000E-13   1.0003E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1113E+06   2.3011E+05   3.0346E-07   6.0500E-07   2.0923E-07   1.0133E-07   3.8212E-08   2.4107E+02   1.2463E-10   5.6073E-11   3.2075E-11   8.6471E-11   7.2993E-10   2.5532E-18   3.5222E+03   0.0000E+00   3.8590E-14   2.2887E+05   1.0002E+09   1.4153E-03   6.5015E+03   1.0979E-27   5.3461E-12   1.0476E+04   2.4105E+02   0.0000E+00   1.7789E-03   6.1037E-21   3.5226E+03   6.6053E+03   9.8655E-20   1.1301E+03   5.2395E-14   2.9689E-18   1.6066E-37
   6.090000E-13   1.0003E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1243E+06   2.3278E+05   3.1056E-07   6.1915E-07   2.1413E-07   1.0370E-07   3.9106E-08   2.4388E+02   1.2755E-10   5.7388E-11   3.2827E-11   8.8500E-11   7.4705E-10   2.6434E-18   3.5632E+03   0.0000E+00   3.9953E-14   2.3153E+05   1.0002E+09   1.4484E-03   6.5772E+03   1.1633E-27   5.5349E-12   1.0598E+04   2.4386E+02   0.0000E+00   1.8205E-03   6.3197E-21   3.5637E+03   6.6822E+03   1.0214E-19   1.1432E+03   5.3624E-14   3.0739E-18   1.6829E-37
   6.160000E-13   1.0003E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1372E+06   2.3546E+05   3.1775E-07   6.3347E-07   2.1908E-07   1.0610E-07   4.0010E-08   2.4670E+02   1.3051E-10   5.8719E-11   3.3588E-11   9.0552E-11   7.6437E-10   2.7357E-18   3.6042E+03   0.0000E+00   4.1348E-14   2.3419E+05   1.0002E+09   1.4820E-03   6.6530E+03   1.2318E-27   5.7281E-12   1.0719E+04   2.4667E+02   0.0000E+00   1.8626E-03   6.5408E-21   3.6047E+03   6.7592E+03   1.0572E-19   1.1564E+03   5.4867E-14   3.1813E-18   1.7619E-37
   6.230000E-13   1.0003E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1501E+06   2.3813E+05   3.2501E-07   6.4796E-07   2.2409E-07   1.0853E-07   4.0925E-08   2.4951E+02   1.3350E-10   6.0065E-11   3.4358E-11   9.2627E-11   7.8189E-10   2.8301E-18   3.6452E+03   0.0000E+00   4.2775E-14   2.3686E+05   1.0002E+09   1.5159E-03   6.7288E+03   1.3034E-27   5.9257E-12   1.0841E+04   2.4948E+02   0.0000E+00   1.9051E-03   6.7670E-21   3.6457E+03   6.8361E+03   1.0937E-19   1.1695E+03   5.6124E-14   3.2911E-18   1.8436E-37
   6.300000E-13   1.0003E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1631E+06   2.4081E+05   3.3236E-07   6.6260E-07   2.2915E-07   1.1098E-07   4.1850E-08   2.5232E+02   1.3653E-10   6.1426E-11   3.5136E-11   9.4726E-11   7.9961E-10   2.9267E-18   3.6862E+03   0.0000E+00   4.4234E-14   2.3952E+05   1.0002E+09   1.5502E-03   6.8045E+03   1.3784E-27   6.1277E-12   1.0963E+04   2.5229E+02   0.0000E+00   1.9482E-03   6.9983E-21   3.6867E+03   6.9131E+03   1.1311E-19   1.1827E+03   5.7396E-14   3.4035E-18   1.9281E-37
   6.370000E-13   1.0003E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1760E+06   2.4349E+05   3.3979E-07   6.7741E-07   2.3428E-07   1.1346E-07   4.2786E-08   2.5513E+02   1.3959E-10   6.2802E-11   3.5924E-11   9.6848E-11   8.1752E-10   3.0254E-18   3.7272E+03   0.0000E+00   4.5726E-14   2.4218E+05   1.0002E+09   1.5849E-03   6.8803E+03   1.4567E-27   6.3344E-12   1.1085E+04   2.5510E+02   0.0000E+00   1.9917E-03   7.2349E-21   3.7277E+03   6.9900E+03   1.1693E-19   1.1958E+03   5.8682E-14   3.5184E-18   2.0155E-37
